,taxid,assembly_accession,organism_name,superkingdom,phylum,class,order,family,genus,no_rank
19451,76760,GCF_013285305.1,Pseudomonas rhodesiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19452,76760,GCF_900105575.1,Pseudomonas rhodesiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19453,76761,GCF_002028325.1,Pseudomonas veronii,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19454,76761,GCF_004919535.4,Pseudomonas veronii,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19455,76761,GCF_903970695.1,Pseudomonas veronii,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19456,76869,GCF_000019125.1,Pseudomonas putida GB-1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida GB-1
19457,78327,GCF_002309555.1,Pseudomonas mosselii,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19458,78327,GCF_002736065.1,Pseudomonas mosselii,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19459,78543,GCF_014076455.1,Pseudomonas migulae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19460,86185,GCF_001020725.2,Pseudomonas lundensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19461,86185,GCF_015377145.2,Pseudomonas lundensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19462,86192,GCF_000761195.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19463,86192,GCF_002355875.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19464,86192,GCF_003851165.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19465,86192,GCF_003851205.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19466,86192,GCF_003851225.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19467,86192,GCF_003851265.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19468,86192,GCF_003851305.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19469,86192,GCF_003851345.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19470,86192,GCF_003851805.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19471,86192,GCF_003851835.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19472,86192,GCF_009362955.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19473,86192,GCF_010092525.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19474,86192,GCF_012029635.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19475,86192,GCF_013466605.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19476,86192,GCF_016757635.1,Pseudomonas chlororaphis subsp. aurantiaca,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chlororaphis subsp. aurantiaca
19477,86265,GCF_003293325.1,Pseudomonas thivervalensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19478,86265,GCF_003293395.1,Pseudomonas thivervalensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19479,86265,GCF_900102295.1,Pseudomonas thivervalensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19480,95300,GCF_900105825.1,Pseudomonas vancouverensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19481,95301,GCF_012971725.1,Pseudomonas multiresinivorans,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19482,96901,GCF_000263715.2,Pseudomonas synxantha BG33R,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas synxantha BG33R
19483,103796,GCF_001913215.1,Pseudomonas syringae pv. actinidiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19484,103796,GCF_001913235.1,Pseudomonas syringae pv. actinidiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19485,103796,GCF_002024285.1,Pseudomonas syringae pv. actinidiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19486,103796,GCF_002024305.1,Pseudomonas syringae pv. actinidiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19487,103796,GCF_002763655.1,Pseudomonas syringae pv. actinidiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19488,103796,GCF_003665415.1,Pseudomonas syringae pv. actinidiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19489,104087,GCF_001874645.1,Pseudomonas frederiksbergensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19490,104087,GCF_001952935.1,Pseudomonas frederiksbergensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19491,104087,GCF_002355315.1,Pseudomonas frederiksbergensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19492,118613,GCF_900156235.1,Pseudomonas sp. B10,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19493,122355,GCF_011040435.1,Pseudomonas psychrophila,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19494,122355,GCF_900106105.1,Pseudomonas psychrophila,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19495,129138,GCF_002905685.2,Pseudomonas amygdali pv. morsprunorum,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19496,129817,GCF_900105815.1,Pseudomonas brenneri,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19497,143813,GCF_002356535.1,Pseudomonas sp. LAB-08,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19498,147212,GCF_016615645.1,Pseudomonas sp. SW-3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19499,157782,GCF_000800255.1,Pseudomonas parafulva,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19500,157782,GCF_002021815.1,Pseudomonas parafulva,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19501,157782,GCF_003410295.1,Pseudomonas parafulva,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19502,157783,GCF_000759535.1,Pseudomonas cremoricolorata,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19503,158627,GCF_013201545.1,Pseudomonas graminis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19504,160488,GCF_000007565.2,Pseudomonas putida KT2440,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida KT2440
19505,163011,GCF_900104735.1,Pseudomonas lini,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19506,169669,GCF_900104365.1,Pseudomonas extremorientalis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19507,183795,GCF_009818265.1,Pseudomonas mediterranea,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19508,183795,GCF_900106005.1,Pseudomonas mediterranea,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19509,191390,GCF_002953635.1,Pseudomonas palleroniana,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19510,192087,GCF_003047185.1,Pseudomonas syringae pv. atrofaciens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19511,198618,GCF_008824165.1,Pseudomonas umsongensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19512,198618,GCF_012647205.1,Pseudomonas umsongensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19513,198618,GCF_900105285.1,Pseudomonas umsongensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19514,198620,GCF_001605965.1,Pseudomonas koreensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19515,198620,GCF_001654515.1,Pseudomonas koreensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19516,198620,GCF_900101415.1,Pseudomonas koreensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19517,199201,GCF_001482725.1,Pseudomonas syringae pv. lapsa,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19518,200450,GCF_001186335.1,Pseudomonas trivialis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19519,200450,GCF_900104885.1,Pseudomonas trivialis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19520,200451,GCF_014930995.1,Pseudomonas poae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19521,200451,GCF_900103965.1,Pseudomonas poae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19522,205918,GCF_000012245.1,Pseudomonas syringae pv. syringae B728a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae pv. syringae B728a
19523,205922,GCF_000012445.1,Pseudomonas fluorescens Pf0-1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens Pf0-1
19524,208963,GCF_000014625.1,Pseudomonas aeruginosa UCBPP-PA14,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa UCBPP-PA14
19525,208963,GCF_006974045.1,Pseudomonas aeruginosa UCBPP-PA14,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa UCBPP-PA14
19526,208964,GCF_000006765.1,Pseudomonas aeruginosa PAO1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa PAO1
19527,208964,GCF_013001005.1,Pseudomonas aeruginosa PAO1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa PAO1
19528,216142,GCF_000761155.1,Pseudomonas rhizosphaerae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19529,216595,GCF_000009225.2,Pseudomonas fluorescens SBW25,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens SBW25
19530,219572,GCF_001647715.1,Pseudomonas antarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19531,219572,GCF_900103795.1,Pseudomonas antarctica,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19532,220664,GCF_000012265.1,Pseudomonas protegens Pf-5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas protegens Pf-5
19533,223283,GCF_000007805.1,Pseudomonas syringae pv. tomato str. DC3000,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae pv. tomato str. DC3000
19534,231023,GCF_000264665.3,Pseudomonas putida ND6,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida ND6
19535,235275,GCF_009734285.1,Pseudomonas coronafaciens pv. coronafaciens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19536,237609,GCF_000746525.1,Pseudomonas alkylphenolica,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19537,237609,GCF_009755645.1,Pseudomonas alkylphenolica,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19538,237610,GCF_001913135.1,Pseudomonas psychrotolerans,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19539,237610,GCF_006384975.1,Pseudomonas psychrotolerans,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19540,237610,GCF_014522265.1,Pseudomonas psychrotolerans,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19541,244566,GCF_001708485.1,Pseudomonas lurida,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19542,244566,GCF_002966835.1,Pseudomonas lurida,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19543,251701,GCF_900235905.1,Pseudomonas syringae group genomosp. 3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19544,253237,GCF_003408635.1,Pseudomonas sp. phDV1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19545,264451,GCF_900235885.1,Pseudomonas syringae pv. cerasicola,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19546,264730,GCF_000012205.1,Pseudomonas savastanoi pv. phaseolicola 1448A,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas savastanoi pv. phaseolicola 1448A
19547,271420,GCF_900108535.1,Pseudomonas xanthomarina,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19548,312306,GCF_003940785.1,Pseudomonas entomophila,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19549,312306,GCF_003940825.1,Pseudomonas entomophila,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19550,319939,GCF_011397855.1,Pseudomonas otitidis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19551,319939,GCF_014161995.1,Pseudomonas otitidis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19552,321662,GCF_900105805.1,Pseudomonas moraviensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19553,321846,GCF_000698265.1,Pseudomonas simiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19554,321846,GCF_000934565.1,Pseudomonas simiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19555,321846,GCF_000963495.1,Pseudomonas simiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19556,321846,GCF_016134935.2,Pseudomonas simiae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19557,322535,GCF_009866725.1,Pseudomonas sp. S19,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19558,351746,GCF_000016865.1,Pseudomonas putida F1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida F1
19559,359110,GCF_900102035.1,Pseudomonas extremaustralis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19560,364197,GCF_900105995.1,Pseudomonas pohangensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19561,379731,GCF_000013785.1,Pseudomonas stutzeri A1501,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas stutzeri A1501
19562,380021,GCF_002006545.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19563,380021,GCF_002208745.2,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19564,380021,GCF_003363755.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19565,380021,GCF_008807675.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19566,380021,GCF_008807695.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19567,380021,GCF_008807715.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19568,380021,GCF_009745915.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19569,380021,GCF_013407925.2,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19570,380021,GCF_013409685.2,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19571,380021,GCF_016903635.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19572,380021,GCF_017347385.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19573,380021,GCF_017923085.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19574,380021,GCF_017923175.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19575,380021,GCF_017923275.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19576,380021,GCF_017923375.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19577,380021,GCF_017927795.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19578,380021,GCF_017930355.1,Pseudomonas protegens,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19579,381754,GCF_000017205.1,Pseudomonas aeruginosa PA7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa PA7
19580,384676,GCF_000026105.1,Pseudomonas entomophila L48,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas entomophila L48
19581,388272,GCF_000168335.1,Pseudomonas aeruginosa PACS2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa PACS2
19582,390235,GCF_000019445.1,Pseudomonas putida W619,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida W619
19583,395598,GCF_900104125.1,Pseudomonas reinekei,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19584,399739,GCF_000016565.1,Pseudomonas mendocina ymp,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mendocina ymp
19585,437900,GCF_900682675.2,Pseudomonas marincola,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
19586,463794,GCF_000297195.3,Pseudomonas fluorescens BBc6R8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens BBc6R8
19587,470150,GCF_014883875.1,Pseudomonas taiwanensis,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
